,country,continent,census,year,size_category,area_of_holdings,number_of_holdings
2650,Portugal,Europe,1990,1989,0.5 and under 1 hectare,70507.0,98749.0
2651,Portugal,Europe,1990,1989,1 and under 2 hectares,230813.0,167480.0
2652,Portugal,Europe,1990,1989,2 and under 5 hectares,435287.0,141665.0
2653,Portugal,Europe,1990,1989,5 and under 10 hectares,386610.0,56097.0
2654,Portugal,Europe,1990,1989,10 and under 20 hectares,374771.0,27414.0
2655,Portugal,Europe,1990,1989,20 and under 50 hectares,407243.0,13596.0
2656,Portugal,Europe,1990,1989,50 and under 100 hectares,268912.0,3846.0
2657,Portugal,Europe,1990,1989,100 and under 200 hectares,338671.0,2417.0
2658,Portugal,Europe,1990,1989,200 hectares and over,1471454.0,2973.0
2659,Spain,Europe,1990,1989,0.1 and under 0.2 hectares,13582.0,104225.0
2660,Spain,Europe,1990,1989,0.2 and under 0.5 hectares,80115.0,250715.0
2661,Spain,Europe,1990,1989,0.5 and under 1 hectare,194030.0,278725.0
2662,Spain,Europe,1990,1989,1 and under 2 hectares,492127.0,355839.0
2663,Spain,Europe,1990,1989,2 and under 3 hectares,516488.0,217098.0
2664,Spain,Europe,1990,1989,3 and under 4 hectares,508892.0,150705.0
2665,Spain,Europe,1990,1989,4 and under 5 hectares,496080.0,113542.0
2666,Spain,Europe,1990,1989,5 and under 10 hectares,2105962.0,302253.0
2667,Spain,Europe,1990,1989,10 and under 20 hectares,2987872.0,216649.0
2668,Spain,Europe,1990,1989,20 and under 50 hectares,4725044.0,154712.0
2669,Spain,Europe,1990,1989,50 and under 100 hectares,4064342.0,59040.0
2670,Spain,Europe,1990,1989,100 and under 200 hectares,4030124.0,29544.0
2671,Spain,Europe,1990,1989,200 and under 500 hectares,5782870.0,18934.0
2672,Spain,Europe,1990,1989,500 and under 1000 hectares,4867110.0,7104.0
2673,Spain,Europe,1990,1989,1000 hectares and over,12074570.0,5083.0
2674,Spain,Europe,1990,1989,Holdings without Land,0.0,20776.0
2675,Switzerland,Europe,1990,1990,Under 1 hectare,8236.0,21381.0
2676,Switzerland,Europe,1990,1990,1 and under 5 hectares,52745.0,19712.0
2677,Switzerland,Europe,1990,1990,5 and under 10 hectares,117567.0,15543.0
2678,Switzerland,Europe,1990,1990,10 and under 20 hectares,456887.0,31006.0
2679,Switzerland,Europe,1990,1990,20 and under 50 hectares,539443.0,19432.0
2680,Switzerland,Europe,1990,1990,50 and under 100 hectares,70112.0,1115.0
2681,Switzerland,Europe,1990,1990,100 hectares and over,17177.0,107.0
2682,United Kingdom,Europe,1990,1993,Under 2 hectares,15142.0,13777.0
2683,United Kingdom,Europe,1990,1993,2 and under 5 hectares,70874.0,21615.0
2684,United Kingdom,Europe,1990,1993,5 and under 10 hectares,216774.0,29399.0
2685,United Kingdom,Europe,1990,1993,10 and under 20 hectares,533733.0,37062.0
2686,United Kingdom,Europe,1990,1993,20 and under 50 hectares,1967213.0,59539.0
2687,United Kingdom,Europe,1990,1993,50 and under 100 hectares,3005847.0,42374.0
2688,United Kingdom,Europe,1990,1993,100 and under 200 hectares,3516936.0,25502.0
2689,United Kingdom,Europe,1990,1993,200 and under 500 hectares,3415648.0,11625.0
2690,United Kingdom,Europe,1990,1993,500 hectares and over,4402610.0,3312.0
2691,Cook Islands,Oceania,1990,1988,Under 0.1 hectares,2.0,46.0
2692,Cook Islands,Oceania,1990,1988,0.1 and under 0.2 hectares,23.0,221.0
2693,Cook Islands,Oceania,1990,1988,0.2 and under 0.4 hectares,86.0,354.0
2694,Cook Islands,Oceania,1990,1988,0.4 and under 0.8 hectares,244.0,469.0
2695,Cook Islands,Oceania,1990,1988,0.8 and under 1.2 hectares,324.0,349.0
2696,Cook Islands,Oceania,1990,1988,1.2 and under 2.02 hectares,510.0,349.0
2697,Cook Islands,Oceania,1990,1988,2.02 and under 4 hectares,757.0,290.0
2698,Cook Islands,Oceania,1990,1988,4 hectares and over,658.0,110.0
2699,Fiji,Oceania,1990,1991,Under 1 hectare,11358.0,28252.0
2700,Fiji,Oceania,1990,1991,1 and under 3 hectares,32000.0,17638.0
2701,Fiji,Oceania,1990,1991,3 and under 5 hectares,49321.0,12276.0
2702,Fiji,Oceania,1990,1991,5 and under 10 hectares,87283.0,12703.0
2703,Fiji,Oceania,1990,1991,10 and under 20 hectares,85334.0,6332.0
2704,Fiji,Oceania,1990,1991,20 and under 50 hectares,98141.0,3173.0
2705,Fiji,Oceania,1990,1991,50 and under 100 hectares,95471.0,1407.0
2706,Fiji,Oceania,1990,1991,100 hectares and over,132499.0,551.0
2707,Fiji,Oceania,1990,1991,Holdings without Land,0.0,13068.0
2708,Algeria,Africa,2000,2001,0.1 and under 0.5 hectares,20109.0,88914.0
2709,Algeria,Africa,2000,2001,0.5 and under 1 hectares,50407.0,78266.0
2710,Algeria,Africa,2000,2001,1 and under 2 hectares,162314.0,128864.0
2711,Algeria,Africa,2000,2001,2 and under 5 hectares,722275.0,239844.0
2712,Algeria,Africa,2000,2001,5 and under 10 hectares,1200598.0,181267.0
2713,Algeria,Africa,2000,2001,10 and under 20 hectares,1896466.0,142980.0
2714,Algeria,Africa,2000,2001,20 and under 50 hectares,2484971.0,88130.0
2715,Algeria,Africa,2000,2001,50 and under 100 hectares,930765.0,14294.0
2716,Algeria,Africa,2000,2001,100 and under 200 hectares,532146.0,4063.0
2717,Algeria,Africa,2000,2001,200 hectares and over,458628.0,1242.0
2718,Algeria,Africa,2000,2001,Holdings without Land,0.0,55935.0
2719,Côte d'Ivoire,Africa,2000,2001,Under 0.5 hectares,84162.0,311608.0
2720,Côte d'Ivoire,Africa,2000,2001,0.5 and under 1 hectares,118321.0,158825.0
2721,Côte d'Ivoire,Africa,2000,2001,1 and under 3 hectares,444702.0,249072.0
2722,Côte d'Ivoire,Africa,2000,2001,3 and under 5 hectares,463745.0,125835.0
2723,Côte d'Ivoire,Africa,2000,2001,5 and under 10 hectares,967115.0,148516.0
2724,Côte d'Ivoire,Africa,2000,2001,10 and under 20 hectares,1178444.0,91416.0
2725,Côte d'Ivoire,Africa,2000,2001,20 hectares and over,1095174.0,32395.0
2726,Egypt,Africa,2000,1999,Under 0.4 hectares,303428.0,1615590.0
2727,Egypt,Africa,2000,1999,0.4 and under 0.8 hectares,954155.0,1398011.0
2728,Egypt,Africa,2000,1999,0.8 and under 1.3 hectares,322954.0,239106.0
2729,Egypt,Africa,2000,1999,1.3 and under 1.7 hectares,190511.0,107389.0
2730,Egypt,Africa,2000,1999,1.7 and under 2.1 hectares,386528.0,169064.0
2731,Egypt,Africa,2000,1999,2.1 and under 4.2 hectares,494061.0,122598.0
2732,Egypt,Africa,2000,1999,4.2 and under 8.4 hectares,373126.0,45983.0
2733,Egypt,Africa,2000,1999,8.4 and under 12.6 hectares,180599.0,11910.0
2734,Egypt,Africa,2000,1999,12.6 hectares and over,545338.0,8340.0
2735,Egypt,Africa,2000,1999,Holdings without Land,0.0,823893.0
2736,Ethiopia,Africa,2000,2001,Under 0.1 hectares,38418.0,819394.0
2737,Ethiopia,Africa,2000,2001,0.1 and under 0.5 hectares,933428.0,3175027.0
2738,Ethiopia,Africa,2000,2001,0.5 and under 1 hectare,2021798.0,2767746.0
2739,Ethiopia,Africa,2000,2001,1 and under 2 hectares,3682947.0,2612288.0
2740,Ethiopia,Africa,2000,2001,2 and under 5 hectares,3605515.0,1276773.0
2741,Ethiopia,Africa,2000,2001,5 and under 10 hectares,612070.0,97037.0
2742,Ethiopia,Africa,2000,2001,10 hectares and over,153072.0,10333.0
2743,Morocco,Africa,2000,1996,  Under 1 hectare,170361.0,315323.0
2744,Morocco,Africa,2000,1996,  1 and under 3 hectares,904728.0,446710.0
2745,Morocco,Africa,2000,1996,  3 and under 5 hectares,1011088.0,237669.0
2746,Morocco,Africa,2000,1996,  5 and under 10 hectares,1894722.0,247766.0
2747,Morocco,Africa,2000,1996,  10 and under 20 hectares,1880472.0,125169.0
2748,Morocco,Africa,2000,1996,  20 and under 50 hectares,1526298.0,47985.0
2749,Morocco,Africa,2000,1996,  50 and under 100 hectares,585157.0,7829.0
2750,Morocco,Africa,2000,1996,  100 hectares and over,759397.0,3182.0
2751,Morocco,Africa,2000,1996,Holdings without Land,0.0,64716.0
2752,Namibia,Africa,2000,1996,Under 0.1 hectares,16.0,860.0
2753,Namibia,Africa,2000,1996,0.1 and under 0.2 hectares,162.0,1127.0
2754,Namibia,Africa,2000,1996,0.2 and under 0.5 hectares,1274.0,3595.0
2755,Namibia,Africa,2000,1996,0.5 and under 1 hectare,7025.0,9160.0
2756,Namibia,Africa,2000,1996,1 and under 2 hectares,38199.0,25115.0
2757,Namibia,Africa,2000,1996,2 and under 3 hectares,59427.0,24053.0
2758,Namibia,Africa,2000,1996,3 and under 4 hectares,54998.0,15820.0
2759,Namibia,Africa,2000,1996,4 and under 5 hectares,45440.0,10139.0
2760,Namibia,Africa,2000,1996,5 and under 10 hectares,72595.0,11493.0
2761,Namibia,Africa,2000,1996,10 and under 20 hectares,11901.0,861.0
2762,Namibia,Africa,2000,1996,20 and under 50 hectares,3215.0,119.0
2763,Namibia,Africa,2000,1996,50 hectares and over,1380.0,15.0
2764,Senegal,Africa,2000,1998,Under 0.5 hectares,12166.0,46579.0
2765,Senegal,Africa,2000,1998,0.5 and under 1 hectare,33217.0,44953.0
2766,Senegal,Africa,2000,1998,1 and under 2 hectares,106628.0,72226.0
2767,Senegal,Africa,2000,1998,2 and under 3 hectares,143782.0,57849.0
2768,Senegal,Africa,2000,1998,3 and under 4 hectares,164653.0,47413.0
2769,Senegal,Africa,2000,1998,4 and under 5 hectares,164804.0,36951.0
2770,Senegal,Africa,2000,1998,5 and under 7 hectares,302905.0,51052.0
2771,Senegal,Africa,2000,1998,7 and under 10 hectares,329166.0,39617.0
2772,Senegal,Africa,2000,1998,10 and under 20 hectares,458886.0,34326.0
2773,Senegal,Africa,2000,1998,20 hectares  and over,161477.0,6071.0
2774,Tunisia,Africa,2000,2004,Under 1 hectare,26700.0,69227.0
2775,Tunisia,Africa,2000,2004,1 and under 2 hectares,91000.0,61075.0
2776,Tunisia,Africa,2000,2004,2 and under 5 hectares,468700.0,140161.0
2777,Tunisia,Africa,2000,2004,5 and under 10 hectares,776000.0,109303.0
2778,Tunisia,Africa,2000,2004,10 and under 20 hectares,988700.0,71386.0
2779,Tunisia,Africa,2000,2004,20 and under 50 hectares,1221200.0,40747.0
2780,Tunisia,Africa,2000,2004,50 and under 100 hectares,656200.0,9762.0
2781,Tunisia,Africa,2000,2004,100 hectares and over,1163300.0,4207.0
2782,Tunisia,Africa,2000,2004,Holdings without Land,0.0,9982.0
2783,Guatemala,North America,2000,2003,0.4 and under 0.7 hectares,121655.0,375708.0
2784,Guatemala,North America,2000,2003,0.7 and under 1.4 hectares,170976.0,185196.0
2785,Guatemala,North America,2000,2003,1.4 and under 3.5 hectares,317124.0,157681.0
2786,Guatemala,North America,2000,2003,3.5 and under 7.1 hectares,210296.0,46099.0
2787,Guatemala,North America,2000,2003,7.1 and under 22.6 hectares,475998.0,39599.0
2788,Guatemala,North America,2000,2003,22.6 and under 45.2 hectares,332138.0,10929.0
2789,Guatemala,North America,2000,2003,45.2 and under 452 hectares,1299209.0,14593.0
2790,Guatemala,North America,2000,2003,452 and under 903.2 hectares,361983.0,610.0
2791,Guatemala,North America,2000,2003,903.2 and under 2258 hectares,284784.0,222.0
2792,Guatemala,North America,2000,2003,2258 and under 4516 hectares,114187.0,37.0
2793,Guatemala,North America,2000,2003,4516 and under 9032 hectares,50973.0,9.0
2794,Guatemala,North America,2000,2003,9032 hectares and over,11530.0,1.0
2795,Jamaica,North America,2000,1996,Under 1 hectare,43459.0,115267.0
2796,Jamaica,North America,2000,1996,1 and under 2 hectares,38215.0,28548.0
2797,Jamaica,North America,2000,1996,2 and under 5  hectares,63762.0,22332.0
2798,Jamaica,North America,2000,1996,5 and under 10 hectares,26217.0,3886.0
2799,Jamaica,North America,2000,1996,10 and under 20 hectares,17732.0,1351.0
2800,Jamaica,North America,2000,1996,20 and under 50 hectares,23774.0,795.0
2801,Jamaica,North America,2000,1996,50 and under 100 hectares,18319.0,263.0
2802,Jamaica,North America,2000,1996,100 and under 200 hectares,23165.0,164.0
2803,Jamaica,North America,2000,1996,200 hectares and over,152791.0,205.0
2804,Jamaica,North America,2000,1996,Holdings without Land,0.0,14980.0
2805,Nicaragua,North America,2000,2001,Under 0.4 hectares,1936.0,7337.0
2806,Nicaragua,North America,2000,2001,0.4 and under 0.7 hectares,7146.0,10745.0
2807,Nicaragua,North America,2000,2001,0.7 and under 1.8 hectares,28389.0,21379.0
2808,Nicaragua,North America,2000,2001,1.8 and under 3.5 hectares,72808.0,26517.0
2809,Nicaragua,North America,2000,2001,3.5 and under 7.0 hectares,159300.0,28576.0
2810,Nicaragua,North America,2000,2001,7 and under 14 hectares,298717.0,27022.0
2811,Nicaragua,North America,2000,2001,14 and under 35 hectares,982308.0,38780.0
2812,Nicaragua,North America,2000,2001,35 and under 70 hectares,1172423.0,21684.0
2813,Nicaragua,North America,2000,2001,70 and under 140 hectares,1139997.0,10746.0
2814,Nicaragua,North America,2000,2001,140 and under 350 hectares,1153030.0,5169.0
2815,Nicaragua,North America,2000,2001,350 hectares and over,1238462.0,1594.0
2816,Panama,North America,2000,2001,Under 0.1 hectares,3402.0,83271.0
2817,Panama,North America,2000,2001,0.1 and under 0.5 hectares,4767.0,25168.0
2818,Panama,North America,2000,2001,0.5 and under 1 hectare,9103.0,16281.0
2819,Panama,North America,2000,2001,1 hectare and over,2752256.0,111893.0
2820,Panama,North America,2000,2001,Holdings without Land,0.0,181.0
2821,Puerto Rico,North America,2000,2002,  Under 3.93 hectares,13361.0,7943.0
2822,Puerto Rico,North America,2000,2002,  3.93 and under 7.86 hectares,20678.0,3847.0
2823,Puerto Rico,North America,2000,2002,  7.86 and under 19.65 hectares,37970.0,3228.0
2824,Puerto Rico,North America,2000,2002,  19.65 and under 39.30 hectares,34302.0,1282.0
2825,Puerto Rico,North America,2000,2002,  39.30 and under 68.78 hectares,30784.0,590.0
2826,Puerto Rico,North America,2000,2002,  68.78 and under 102.18 hectares,23578.0,281.0
2827,Puerto Rico,North America,2000,2002,  102.18 hectares and over,110767.0,488.0
2828,Saint Lucia,North America,2000,1996,Under 2 hectares,5474.0,9172.0
2829,Saint Lucia,North America,2000,1996,2 and under 4 hectares,4409.0,1711.0
2830,Saint Lucia,North America,2000,1996,4 and under 10.1 hectares,3794.0,700.0
2831,Saint Lucia,North America,2000,1996,10.1 and under 20.2 hectares,1243.0,92.0
2832,Saint Lucia,North America,2000,1996,20.2 and under 40.5 hectares,658.0,27.0
2833,Saint Lucia,North America,2000,1996,40.5 and under 80.9 hectares,840.0,15.0
2834,Saint Lucia,North America,2000,1996,  80.9 and under 202.3 hectares,2125.0,16.0
2835,Saint Lucia,North America,2000,1996,202.3 hectares and over,2227.0,7.0
2836,Saint Lucia,North America,2000,1996,Holdings without Land,0.0,1626.0
2837,Saint Vincent and the Grenadines,North America,2000,2000,Under 0.2 hectares,148.0,2032.0
2838,Saint Vincent and the Grenadines,North America,2000,2000,0.2 and under 0.4 hectares,169.0,732.0
2839,Saint Vincent and the Grenadines,North America,2000,2000,0.4 and under 1 hectare,1018.0,1735.0
2840,Saint Vincent and the Grenadines,North America,2000,2000,1 and under 2 hectares,1477.0,1102.0
2841,Saint Vincent and the Grenadines,North America,2000,2000,2 and under 4 hectares,1569.0,647.0
2842,Saint Vincent and the Grenadines,North America,2000,2000,4 and under 10.1 hectares,968.0,187.0
2843,Saint Vincent and the Grenadines,North America,2000,2000,10 and under 20.2 hectares,527.0,41.0
2844,Saint Vincent and the Grenadines,North America,2000,2000,20.2 and under 40.5 hectares,535.0,19.0
2845,Saint Vincent and the Grenadines,North America,2000,2000,40.5 hectares and over,789.0,9.0
2846,Saint Vincent and the Grenadines,North America,2000,2000,Holdings without Land,0.0,876.0
2847,United States of America,North America,2000,2002,  0.4 and under 4.0 hectares,343016.0,179346.0
2848,United States of America,North America,2000,2002,  4.0 and under 20.2 hectares,5953965.0,563772.0
2849,United States of America,North America,2000,2002,  20.2 and under 56.6 hectares,18094457.0,517075.0
2850,United States of America,North America,2000,2002,  56.6 and under 105.2 hectares,23235893.0,304734.0
2851,United States of America,North America,2000,2002,  105.2 and under 202.3 hectares,32626275.0,225513.0
2852,United States of America,North America,2000,2002,   202.3 and under 404.7 hectares,45505023.0,161552.0
2853,United States of America,North America,2000,2002,  404.7 and under 809.4 hectares,54906585.0,99020.0
2854,United States of America,North America,2000,2002,  809.4 hectares and over,199046938.0,77970.0
2855,Brazil,South America,2000,1996,Under 1 hectare,280956.0,512032.0
2856,Brazil,South America,2000,1996,1 and under 2 hectares,637186.0,471298.0
2857,Brazil,South America,2000,1996,2 and under 5 hectares,2543527.0,796723.0
2858,Brazil,South America,2000,1996,5 and under 10 hectares,4420526.0,622320.0
2859,Brazil,South America,2000,1996,10 and under 20 hectares,9799204.0,701417.0
2860,Brazil,South America,2000,1996,20 and under 50 hectares,25438629.0,814695.0
2861,Brazil,South America,2000,1996,50 and under 100 hectares,27455753.0,400375.0
2862,Brazil,South America,2000,1996,100 and under 200 hectares,32919190.0,246314.0
2863,Brazil,South America,2000,1996,200 and under 500 hectares,50436030.0,165243.0
2864,Brazil,South America,2000,1996,500 and under 1000 hectares,40186297.0,58407.0
2865,Brazil,South America,2000,1996,1000 hectares and over,159493948.0,49359.0
2866,Chile,South America,2000,1997,  Under 1 hectare,20944.0,42105.0
2867,Chile,South America,2000,1997,  1 and under 5 hectares,217361.0,88124.0
2868,Chile,South America,2000,1997,  5 and under 10 hectares,355137.0,50176.0
2869,Chile,South America,2000,1997,  10 and under 20 hectares,672098.0,47936.0
2870,Chile,South America,2000,1997,  20 and under 50 hectares,1363334.0,43751.0
2871,Chile,South America,2000,1997,  50 and under 100 hectares,1290506.0,18771.0
2872,Chile,South America,2000,1997,  100 and under 200 hectares,1356763.0,9855.0
2873,Chile,South America,2000,1997,  200 and under 500 hectares,1985089.0,6475.0
2874,Chile,South America,2000,1997,  500 and under 1000 hectares,1625089.0,2355.0
2875,Chile,South America,2000,1997,  1000 hectares and over,17616042.0,2754.0
2876,Chile,South America,2000,1997,Holdings without Land,0.0,4190.0
2877,Colombia,South America,2000,2001,Under 1 hectare ,191820.0,366244.0
2878,Colombia,South America,2000,2001,1 and under 3 hectares,844523.0,465025.0
2879,Colombia,South America,2000,2001,3 and under 5 hectares,899925.0,236633.0
2880,Colombia,South America,2000,2001,5 and under 10 hectares,2042050.0,291752.0
2881,Colombia,South America,2000,2001,10 and under 20 hectares,3127283.0,225238.0
2882,Colombia,South America,2000,2001,20 and under 50 hectares,6884453.0,219912.0
2883,Colombia,South America,2000,2001,50 and under 100 hectares,7487517.0,108715.0
2884,Colombia,South America,2000,2001,100 and under 200 hectares,7566533.0,55906.0
2885,Colombia,South America,2000,2001,200 and under 500 hectares,11598122.0,40797.0
2886,Colombia,South America,2000,2001,500 hectares and over,10063221.0,11669.0
2887,Ecuador,South America,2000,1999,Under 1 hectare,95834.0,248398.0
2888,Ecuador,South America,2000,1999,1 and under 2 hectares,156016.0,117660.0
2889,Ecuador,South America,2000,1999,2 and under 3 hectares,183354.0,78850.0
2890,Ecuador,South America,2000,1999,3 and under 5 hectares,339021.0,90401.0
2891,Ecuador,South America,2000,1999,5 and under 10 hectares,688987.0,101066.0
2892,Ecuador,South America,2000,1999,10 and under 20 hectares,1017807.0,75660.0
